"","nct_id","Disease","Phase","Industry","Duration.Treatment","Duration.Trial","N_total","Tier2_fraction","Tier3_fraction","GDP_weighted","Female_fraction","Age_mean","AA_fraction","Asian_fraction","Native_fraction","AE_AST_ALT","AE_COPD","AE_GORD","AE_LRTI","AE_URTI","AE_UTI","AE_abdominal_pain","AE_alopecia","AE_anaemia","AE_anorexia","AE_asthma","AE_back_pain","AE_bleeding","AE_chest_pain","AE_chills","AE_constipation","AE_cough","AE_dehydration","AE_diarrhoea","AE_dizziness","AE_drowsiness","AE_dyspepsia","AE_dyspnoea","AE_embolism","AE_fatigue","AE_fibrillation","AE_gastroenteritis","AE_haemoptysis","AE_headache","AE_heart_attack","AE_heart_failure","AE_hyperglycaemia","AE_hypertension","AE_hypokalaemia","AE_hyponatraemia","AE_hypotension","AE_hypoxia","AE_injection_site","AE_insomnia","AE_joint_pain","AE_limb_pain","AE_mood","AE_muscle_pain","AE_nasal","AE_nasopharyngitis","AE_nausea","AE_neutropenia","AE_pain","AE_pharynx_pain","AE_pleural_effusion","AE_pneumothorax","AE_pyrexia","AE_renal_failure","AE_respiratory_failure","AE_sepsis","AE_skin","AE_stroke","AE_swelling","AE_syncope","AE_taste","AE_thrombocytopenia","AE_thrombosis","AE_total_mortality","AE_total_other","AE_total_serious","dwp_all","dwp_wo_ae","dwp_sub"
"1956","NCT00980200","Asthma","Phase 2","Sponsor",2.07,3.45205479452055,75,0,0,59495,0.626666666666667,38.9,30.6666666666667,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1957","NCT00980200","Asthma","Phase 2","Sponsor",2.07,3.45205479452055,75,0,0,59495,0.626666666666667,38.9,30.6666666666667,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1958","NCT00980200","Asthma","Phase 2","Sponsor",2.07,3.45205479452055,75,0,0,59495,0.626666666666667,38.9,30.6666666666667,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410958904109589,0,0,0,0
"1959","NCT00980200","Asthma","Phase 2","Sponsor",2.07,3.45205479452055,75,0,0,59495,0.626666666666667,38.9,30.6666666666667,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405405405,0,0,0,0
"1960","NCT00980200","Asthma","Phase 2","Sponsor",2.07,3.45205479452055,75,0,0,59495,0.626666666666667,38.9,30.6666666666667,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,1.33333333333333,1.33333333333333,1.33333333333333
"1962","NCT00981409","Embolism","Phase 3","Sponsor",3.25,16.8,38,0,0,42659,0.464285714285714,68.5,0,100,0,0,0,0,0,0,0.0967741935483871,0,0,0.032258064516129,0,0,0.0645161290322581,0.129032258064516,0,0,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0,0,0.032258064516129,0,0,0,0,0,0,0,0.548387096774194,0.032258064516129,21.4285714285714,7.14285714285714,0
"1963","NCT00984542","Cancer","Phase 2","Not",3.37,32.4821917808219,50,0,0,59495,0.44,62,12.3,3.6,9,0.12,0,0,0.08,0,0,0.08,0,0,0.32,0,0.14,0,0.02,0.02,0.18,0.16,0,0.18,0.1,0.02,0,0.26,0,0.5,0.04,0,0.02,0,0,0,0.16,0,0.12,0.18,0.06,0.04,0,0.1,0.12,0.06,0.06,0,0,0,0.42,0,0.02,0,0.04,0.02,0.04,0.02,0,0,0,0,0.08,0,0,0.04,0,0,1,0.54,26,6,6
"1965","NCT00985088","Inf.Disease","Phase 2","Sponsor",0.75,0.953424657534246,1340,0,0,56251,0.576576576576577,58.7,5.85585585585586,3.6036036036036,0,0,0.0045045045045045,0,0.0045045045045045,0.0585585585585586,0,0,0,0.0045045045045045,0,0,0.00900900900900901,0.0045045045045045,0,0.112612612612613,0,0.0585585585585586,0,0.027027027027027,0,0,0,0,0,0.202702702702703,0,0.0045045045045045,0,0.247747747747748,0.00900900900900901,0,0,0,0,0,0,0,0,0,0.108108108108108,0,0,0.153153153153153,0.027027027027027,0.0630630630630631,0.0135135135135135,0,0.189189189189189,0.0630630630630631,0.0045045045045045,0,0.0315315315315315,0,0,0,0.0315315315315315,0,0.0225225225225225,0,0,0,0.0045045045045045,0.0045045045045045,0.585585585585586,0.0495495495495495,2.7027027027027,2.25225225225225,2.25225225225225
"1966","NCT00985088","Inf.Disease","Phase 2","Sponsor",0.75,0.953424657534246,1340,0,0,56251,0.675675675675676,58.8,4.5045045045045,0.900900900900901,0,0,0,0,0.00900900900900901,0.045045045045045,0,0,0,0,0,0,0.036036036036036,0,0.00900900900900901,0.0630630630630631,0,0.045045045045045,0,0.00900900900900901,0,0,0,0,0.00900900900900901,0.279279279279279,0,0,0,0.306306306306306,0,0,0,0.00900900900900901,0,0,0,0,0,0,0.0990990990990991,0,0,0.207207207207207,0.018018018018018,0.0810810810810811,0,0,0.225225225225225,0.0630630630630631,0,0,0.0630630630630631,0,0,0,0.018018018018018,0,0,0,0,0,0,0,0.684684684684685,0.0810810810810811,3.6036036036036,3.6036036036036,3.6036036036036
"1967","NCT00985088","Inf.Disease","Phase 2","Sponsor",0.75,0.953424657534246,1340,0,0,56251,0.608695652173913,58.4,9.56521739130435,2.60869565217391,0.869565217391304,0,0,0,0,0.0347826086956522,0.00869565217391304,0,0,0,0,0,0,0,0,0.104347826086957,0,0.0347826086956522,0,0.00869565217391304,0,0,0,0,0.00869565217391304,0.226086956521739,0,0,0,0.278260869565217,0,0,0,0,0,0,0.00869565217391304,0,0,0,0.0956521739130435,0,0,0.208695652173913,0.00869565217391304,0.0695652173913043,0.0521739130434783,0,0.234782608695652,0.0695652173913043,0,0,0.0260869565217391,0,0,0,0.0173913043478261,0,0.0173913043478261,0,0,0,0,0,0.643478260869565,0.0434782608695652,6.08695652173913,6.08695652173913,6.08695652173913
"1968","NCT00985088","Inf.Disease","Phase 2","Sponsor",0.75,0.953424657534246,1340,0,0,56251,0.591928251121076,58.7,4.48430493273543,1.34529147982063,0.448430493273543,0,0,0,0,0.0134529147982063,0,0,0,0.00448430493273543,0,0,0.00448430493273543,0,0.00448430493273543,0.0986547085201794,0,0.0493273542600897,0,0.0448430493273543,0,0,0,0,0,0.260089686098655,0,0,0,0.269058295964126,0,0,0,0,0,0,0,0,0,0,0.15695067264574,0,0,0.197309417040359,0.0448430493273543,0.0672645739910314,0.0358744394618834,0,0.2152466367713,0.062780269058296,0,0,0.0582959641255605,0,0,0,0.00896860986547085,0.00448430493273543,0.031390134529148,0,0,0,0,0,0.565022421524664,0.0358744394618834,4.03587443946188,4.03587443946188,4.03587443946188
"1969","NCT00985088","Inf.Disease","Phase 2","Sponsor",0.75,0.953424657534246,1340,0,0,56251,0.624434389140271,58.6,6.33484162895928,1.80995475113122,0.904977375565611,0,0,0,0,0.0316742081447964,0,0,0,0,0,0,0.0180995475113122,0.00452488687782805,0,0.0769230769230769,0,0.0452488687782805,0,0.0271493212669683,0,0,0,0,0,0.30316742081448,0,0,0,0.289592760180996,0,0.00452488687782805,0,0,0,0.00452488687782805,0,0,0,0,0.158371040723982,0,0.00452488687782805,0.30316742081448,0.0361990950226244,0.0316742081447964,0.00452488687782805,0,0.705882352941177,0.0361990950226244,0,0,0.0271493212669683,0,0,0,0.0633484162895928,0,0.0904977375565611,0.00452488687782805,0,0.00452488687782805,0,0,0.850678733031674,0.0361990950226244,3.16742081447964,3.16742081447964,3.16742081447964
"1970","NCT00985088","Inf.Disease","Phase 2","Sponsor",0.75,0.953424657534246,1340,0,0,56251,0.616071428571429,59.3,7.14285714285714,0,0.892857142857143,0,0,0,0.00892857142857143,0.0446428571428571,0,0.00892857142857143,0,0,0,0,0.0178571428571429,0,0,0.0357142857142857,0,0.0535714285714286,0,0,0,0,0,0,0,0.133928571428571,0,0,0,0.241071428571429,0,0,0,0,0,0,0,0,0,0,0.0982142857142857,0,0,0.125,0.0267857142857143,0.0267857142857143,0.00892857142857143,0,0.508928571428571,0.0535714285714286,0,0,0.00892857142857143,0,0,0,0.0267857142857143,0,0.0357142857142857,0,0,0,0,0,0.705357142857143,0.0535714285714286,3.57142857142857,2.67857142857143,2.67857142857143
"1971","NCT00985088","Inf.Disease","Phase 2","Sponsor",0.75,0.953424657534246,1340,0,0,56251,0.605263157894737,58.8,7.01754385964912,2.63157894736842,0,0,0,0,0.0087719298245614,0.043859649122807,0,0,0,0,0,0,0.0526315789473684,0,0,0.149122807017544,0,0.0614035087719298,0,0.0526315789473684,0,0,0,0,0,0.368421052631579,0,0,0,0.324561403508772,0.0087719298245614,0,0,0,0,0,0,0,0,0,0.228070175438596,0,0,0.350877192982456,0.0614035087719298,0.0350877192982456,0.0350877192982456,0.0087719298245614,0.666666666666667,0.0789473684210526,0,0,0.0263157894736842,0,0,0.0087719298245614,0,0,0.0701754385964912,0,0,0,0,0.0087719298245614,0.754385964912281,0.043859649122807,1.75438596491228,0.87719298245614,0.87719298245614
"1972","NCT00985088","Inf.Disease","Phase 2","Sponsor",0.75,0.953424657534246,1340,0,0,56251,0.608108108108108,58.4,7.65765765765766,0.45045045045045,0,0,0,0,0,0.0405405405405405,0,0.0045045045045045,0,0.0135135135135135,0,0,0.00900900900900901,0,0,0.153153153153153,0,0.0585585585585586,0,0.00900900900900901,0,0,0,0,0,0.337837837837838,0,0,0,0.364864864864865,0.00900900900900901,0,0,0,0,0.0045045045045045,0,0,0,0,0.220720720720721,0,0,0.373873873873874,0.0495495495495495,0.0405405405405405,0.00900900900900901,0,0.756756756756757,0.0405405405405405,0.0045045045045045,0,0.0495495495495495,0,0,0,0.0990990990990991,0,0.0900900900900901,0,0,0.00900900900900901,0,0.0045045045045045,0.851351351351351,0.0855855855855856,4.95495495495495,4.5045045045045,4.5045045045045
"1973","NCT00985673","Inf.Disease","Phase 2","Sponsor",1.38,2.89315068493151,611,0,0,54629,0.568627450980392,28.1,13.8857142857143,8.91428571428571,6,0,0,0,0,0.107843137254902,0,0,0,0,0,0,0,0,0,0.25,0,0.0490196078431373,0,0,0,0,0,0,0,0.56,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0.54,0.0490196078431373,0.0784313725490196,0,0,0.95,0.0980392156862745,0,0,0.04,0,0,0,0.11,0,0.16,0,0,0,0,0,0.970588235294118,0.0294117647058824,5.88235294117647,5.88235294117647,5.88235294117647
"1974","NCT00985673","Inf.Disease","Phase 2","Sponsor",1.38,2.89315068493151,611,0,0,54629,0.594059405940594,29.3,13.8857142857143,8.91428571428571,6,0,0,0,0,0.148514851485149,0,0,0,0,0,0,0,0,0,0.207920792079208,0,0.108910891089109,0,0,0,0,0,0,0,0.564356435643564,0,0,0,0.485148514851485,0,0,0,0,0,0,0,0,0,0,0.257425742574257,0,0,0.425742574257426,0.0792079207920792,0.0693069306930693,0,0,0.683168316831683,0.0594059405940594,0,0,0.0099009900990099,0,0,0,0.0099009900990099,0,0,0,0,0,0,0,0.831683168316832,0.0099009900990099,7.92079207920792,7.92079207920792,6.93069306930693
"1975","NCT00985673","Inf.Disease","Phase 2","Sponsor",1.38,2.89315068493151,611,0,0,54629,0.48,29.2,13.8857142857143,8.91428571428571,6,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.242424242424242,0,0.06,0,0,0.06,0,0,0,0,0.585858585858586,0,0,0,0.515151515151515,0,0,0,0,0,0,0,0,0,0,0.282828282828283,0,0,0.535353535353535,0,0,0,0,0.94949494949495,0.12,0,0,0.0202020202020202,0,0,0,0.0505050505050505,0,0.0909090909090909,0,0,0,0,0,0.97,0.02,12,12,12
"1976","NCT00985673","Inf.Disease","Phase 2","Sponsor",1.38,2.89315068493151,611,0,0,54629,0.529411764705882,28.2,13.8857142857143,8.91428571428571,6,0,0,0,0,0.107843137254902,0,0,0,0,0,0,0,0,0,0.19,0,0.107843137254902,0,0,0,0,0,0,0,0.41,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.39,0,0.0980392156862745,0,0,0.66,0.0882352941176471,0,0,0.03,0,0,0,0.01,0,0.02,0,0,0,0,0,0.843137254901961,0.00980392156862745,11.7647058823529,11.7647058823529,10.7843137254902
"1977","NCT00985673","Inf.Disease","Phase 2","Sponsor",1.38,2.89315068493151,611,0,0,54629,0.596153846153846,28.6,13.8857142857143,8.91428571428571,6,0,0,0,0,0.105769230769231,0,0,0,0,0,0,0,0,0,0.3,0,0.105769230769231,0,0,0.0673076923076923,0,0,0,0,0.62,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.52,0.0673076923076923,0,0.0769230769230769,0,0.89,0.163461538461538,0,0,0.09,0,0,0,0.06,0,0.15,0,0,0,0,0,0.875,0.00961538461538462,10.5769230769231,10.5769230769231,10.5769230769231
"1978","NCT00985673","Inf.Disease","Phase 2","Sponsor",1.38,2.89315068493151,611,0,0,54629,0.519607843137255,29.7,13.8857142857143,8.91428571428571,6,0.00980392156862745,0,0,0,0.107843137254902,0,0,0,0,0,0,0,0,0,0.205882352941176,0,0.0882352941176471,0,0,0,0,0,0,0,0.529411764705882,0,0,0,0.509803921568627,0,0,0,0.00980392156862745,0,0,0,0,0,0,0.235294117647059,0,0,0.372549019607843,0.0686274509803922,0,0.0882352941176471,0,0.735294117647059,0.117647058823529,0,0,0.0294117647058824,0,0,0,0.0196078431372549,0,0.0196078431372549,0,0,0,0,0,0.901960784313726,0.0294117647058824,6.86274509803922,6.86274509803922,5.88235294117647
"1979","NCT00985790","Inf.Disease","Phase 2","Sponsor",2,3.51780821917808,599,0,1,19480,0.488372093023256,2.63333333333333,0,0,91,0,0,0,0.00332225913621262,0,0,0,0,0,0.288590604026846,0,0,0,0,0,0,0,0,0,0,0.208053691275168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291946308724832,0,0,0.229235880398671,0,0,0.389261744966443,0,0,0,0.26510067114094,0,0,0,0.114093959731544,0,0.0805369127516778,0,0,0,0,0,0.73421926910299,0.00664451827242525,2.6578073089701,2.6578073089701,2.6578073089701
"1980","NCT00985790","Inf.Disease","Phase 2","Sponsor",2,3.51780821917808,599,0,1,19480,0.463087248322148,2.61666666666667,0,0,91,0,0,0,0,0,0,0,0,0,0.303754266211604,0,0,0,0,0,0,0,0,0,0,0.238907849829352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307167235494881,0,0,0.241610738255034,0,0,0.426621160409556,0,0,0,0.252559726962457,0,0,0,0.10580204778157,0,0.0921501706484642,0,0,0,0,0,0.771812080536913,0,2.3489932885906,2.3489932885906,2.3489932885906
"1981","NCT00986102","Inf.Disease","Phase 4","Sponsor",0.5,26.0383561643836,216,0.5625,0.3125,28892,0.358208955223881,49.2,0,94.0298507462687,1.49253731343284,0.0149253731343284,0,0,0.0597014925373134,0.0149253731343284,0,0.0149253731343284,0,0.0447761194029851,0,0,0,0.0149253731343284,0,0,0,0,0,0.0298507462686567,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0.0298507462686567,0.0746268656716418,0.0149253731343284,0,0.0149253731343284,0,0,0,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0,0.0149253731343284,0,0.0746268656716418,0.0298507462686567,0,0,0,0,0.0149253731343284,0,0,0.477611940298507,0.223880597014925,1.49253731343284,1.49253731343284,1.49253731343284
"1983","NCT00986102","Inf.Disease","Phase 4","Sponsor",0.5,26.0383561643836,216,0.5625,0.3125,28892,0.246753246753247,44.4,0,74.025974025974,0,0.038961038961039,0.012987012987013,0,0.051948051948052,0,0.025974025974026,0,0,0.051948051948052,0,0,0,0.012987012987013,0,0,0,0,0,0.025974025974026,0,0,0,0,0,0,0.025974025974026,0,0,0,0.025974025974026,0.012987012987013,0.025974025974026,0.012987012987013,0.025974025974026,0.012987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987012987013,0,0.012987012987013,0.025974025974026,0.051948051948052,0.012987012987013,0,0.012987012987013,0,0,0,0,0,0.493506493506494,0.311688311688312,2.5974025974026,2.5974025974026,2.5974025974026
"1984","NCT00986102","Inf.Disease","Phase 4","Sponsor",0.5,26.0383561643836,216,0.5625,0.3125,28892,0.30188679245283,54.1,0,77.3584905660377,0,0.0754716981132075,0.0188679245283019,0,0.0943396226415094,0,0.0377358490566038,0,0,0.0566037735849057,0,0,0,0.0188679245283019,0,0,0,0,0,0.0188679245283019,0,0,0,0.0188679245283019,0,0,0,0,0,0.0188679245283019,0,0,0,0,0.0754716981132075,0.0188679245283019,0.0188679245283019,0,0,0,0,0,0,0,0,0,0.0566037735849057,0,0,0,0.0188679245283019,0,0,0.0377358490566038,0.0377358490566038,0.113207547169811,0.0188679245283019,0,0,0,0,0.0188679245283019,0,0,0.509433962264151,0.415094339622642,1.88679245283019,1.88679245283019,1.88679245283019
"1985","NCT00986154","Embolism","Phase 3","Sponsor",5.2,38.3671232876712,8240,0.149779735682819,0.257709251101322,37208.1387665198,0.428432799611839,55.9,3.49344978165939,20.8879184861718,0.0970402717127608,0.000485201358563804,0.00339640950994663,0.000485201358563804,0.00752062105773896,0.000727802037845706,0.00266860747210092,0.000242600679281902,0,0.00315380883066473,0.000242600679281902,0.00145560407569141,0,0.0596797671033479,0.00242600679281902,0,0.000485201358563804,0,0.000727802037845706,0.000242600679281902,0.00121300339640951,0,0,0.00145560407569141,0.0167394468704512,0.000242600679281902,0.000727802037845706,0.000485201358563804,0.00145560407569141,0.0504609412906356,0.00291120815138282,0.00242600679281902,0.000242600679281902,0.000485201358563804,0.000242600679281902,0.000242600679281902,0.000485201358563804,0,0.000242600679281902,0,0.000242600679281902,0.0528869480834546,0.000970402717127608,0.000485201358563804,0,0.0616205725376031,0.000242600679281902,0.000242600679281902,0.000970402717127608,0,0.00169820475497331,0.000727802037845706,0.00145560407569141,0.00169820475497331,0.000970402717127608,0.00242600679281902,0.00315380883066473,0.00169820475497331,0.000970402717127608,0.00145560407569141,0,0.000242600679281902,0.0169820475497331,0,0.241872877244056,0.20669577874818,1.55264434740417,1.55264434740417,0.897622513343037
"1986","NCT00986154","Embolism","Phase 3","Sponsor",5.2,38.3671232876712,8240,0.149779735682819,0.257709251101322,37208.1387665198,0.426906265177271,55.7,3.78824672170957,21.0296260320544,0,0.000485672656629432,0.00267119961146187,0.000242836328314716,0.00849927149101506,0.000728508984944148,0.00267119961146187,0.00121418164157358,0,0.00218552695483244,0.000485672656629432,0.000971345313258863,0.000971345313258863,0.0505099562894609,0.00437105390966489,0,0.000242836328314716,0,0.000485672656629432,0.000485672656629432,0.000242836328314716,0,0.000242836328314716,0.00388538125303545,0.0155415250121418,0.000485672656629432,0.00267119961146187,0.000728508984944148,0.00121418164157358,0.0602234094220495,0.00412821758135017,0.00339970859640602,0.000242836328314716,0.000971345313258863,0.000242836328314716,0.000728508984944148,0.000242836328314716,0.000242836328314716,0.000242836328314716,0,0.000242836328314716,0.0570665371539582,0.000485672656629432,0.000242836328314716,0,0.0631374453618261,0.000728508984944148,0.000242836328314716,0.000728508984944148,0,0.0014570179698883,0.000728508984944148,0.000242836328314716,0.00194269062651773,0.00169985429820301,0.00315687226809131,0.00169985429820301,0.00291403593977659,0.00169985429820301,0.00267119961146187,0,0.000242836328314716,0.0104419621175328,0,0.198154443904808,0.194511898980087,1.55415250121418,1.55415250121418,0.947061680427392
"1987","NCT00986674","Cancer","Phase 2","Not",3.45,18.641095890411,127,0,0,59495,0.468085106382979,60,12.3,3.6,9,0.0833333333333333,0,0,0.0208333333333333,0,0,0,0.270833333333333,0.604166666666667,0.520833333333333,0,0.0416666666666667,0.104166666666667,0,0.145833333333333,0.166666666666667,0.166666666666667,0.0833333333333333,0.395833333333333,0.104166666666667,0,0.0833333333333333,0.1875,0,0.770833333333333,0,0,0,0.0208333333333333,0,0,0.229166666666667,0,0.0833333333333333,0.166666666666667,0.104166666666667,0.0625,0,0.0625,0.270833333333333,0.0625,0,0.25,0.0625,0,0.416666666666667,0.416666666666667,0.0208333333333333,0,0,0,0.0208333333333333,0,0.0208333333333333,0.0416666666666667,0.604166666666667,0,0,0,0.166666666666667,0.395833333333333,0,0,0.958333333333333,0.75,42.5531914893617,23.4042553191489,2.12765957446809
"1988","NCT00986674","Cancer","Phase 2","Not",3.45,18.641095890411,127,0,0,59495,0.414634146341463,60,12.3,3.6,9,0.0714285714285714,0,0,0,0,0.0238095238095238,0,0.523809523809524,0.666666666666667,0.547619047619048,0,0,0.0952380952380952,0,0.166666666666667,0.238095238095238,0.19047619047619,0.0714285714285714,0.357142857142857,0.142857142857143,0,0.0952380952380952,0.19047619047619,0,0.714285714285714,0,0,0,0.0476190476190476,0,0,0.380952380952381,0,0.0476190476190476,0.214285714285714,0.0714285714285714,0,0,0.0238095238095238,0.30952380952381,0.119047619047619,0,0.285714285714286,0.119047619047619,0,0.642857142857143,0.30952380952381,0.0238095238095238,0,0,0,0.0476190476190476,0,0,0,0.142857142857143,0,0.0238095238095238,0,0.166666666666667,0.333333333333333,0,0,0.952380952380952,0.642857142857143,48.780487804878,29.2682926829268,4.8780487804878
"1989","NCT00986674","Cancer","Phase 2","Not",3.45,18.641095890411,127,0,0,59495,0.487179487179487,60,12.3,3.6,9,0.159090909090909,0,0,0.0454545454545455,0,0,0,0.363636363636364,0.659090909090909,0.386363636363636,0,0,0.113636363636364,0,0.0681818181818182,0.204545454545455,0.227272727272727,0.0681818181818182,0.386363636363636,0.0681818181818182,0,0.113636363636364,0.181818181818182,0,0.704545454545455,0,0,0,0.136363636363636,0,0,0.181818181818182,0,0.159090909090909,0.113636363636364,0.0227272727272727,0,0,0.0681818181818182,0.25,0.0909090909090909,0,0.318181818181818,0.0227272727272727,0,0.454545454545455,0.272727272727273,0,0,0,0,0.0909090909090909,0,0,0,0.681818181818182,0,0.0909090909090909,0,0.181818181818182,0.295454545454545,0,0,0.977272727272727,0.613636363636364,35.8974358974359,25.6410256410256,15.3846153846154
"1990","NCT00988247","Rhinitis","Phase 3","Sponsor",7.5,16.0109589041096,524,0,0,59495,0.6,35.7,12.7272727272727,0.909090909090909,1.81818181818182,0,0,0,0,0.0630630630630631,0,0,0,0,0,0,0,0.018018018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0.00900900900900901,0,0,0,0,0.126126126126126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.027027027027027,22.7272727272727,20,15.4545454545455
"1991","NCT00988247","Rhinitis","Phase 3","Sponsor",7.5,16.0109589041096,524,0,0,59495,0.690821256038647,37.4,15.2173913043478,3.14009661835749,2.41545893719807,0,0,0,0,0.103614457831325,0,0,0,0,0,0,0,0.106024096385542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674698795180723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16144578313253,0,0,0,0,0,0.00240963855421687,0,0,0,0,0,0,0,0.00240963855421687,0,0,0,0,0.520481927710843,0.0192771084337349,19.3236714975845,15.2173913043478,13.5265700483092
"1992","NCT00988858","Cancer","Phase 2","Sponsor",0.719136631919083,31.627397260274,55,0,0,54805.0769230769,0.381818181818182,61.2,1.81818181818182,38.1818181818182,0,0.127272727272727,0,0,0.0181818181818182,0,0,0.109090909090909,0,0.181818181818182,0.163636363636364,0,0.0909090909090909,0,0,0,0.2,0.127272727272727,0.0545454545454545,0.127272727272727,0.0909090909090909,0,0.0545454545454545,0.127272727272727,0.0181818181818182,0.363636363636364,0,0,0.0545454545454545,0.0727272727272727,0,0,0,0,0.0727272727272727,0.0545454545454545,0,0,0,0,0,0,0.0181818181818182,0.0545454545454545,0.0545454545454545,0,0.327272727272727,0.272727272727273,0,0,0.0181818181818182,0.0363636363636364,0.0909090909090909,0,0,0.0181818181818182,0.0727272727272727,0,0.0727272727272727,0,0,0.0727272727272727,0,0,0.927272727272727,0.290909090909091,12.7272727272727,0,0
"1993","NCT00989287","Inf.Disease","Phase 3","Sponsor",0.69,0.920547945205479,131,0,0,46301,0.53030303030303,38.4,0,1.51515151515152,0,0,0,0,0,0.121212121212121,0,0,0,0,0,0.0151515151515152,0,0,0,0.106060606060606,0,0,0,0,0,0,0,0,0,0.46969696969697,0,0.0454545454545455,0,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0.106060606060606,0,0,0.136363636363636,0.0909090909090909,0,0,0,0.318181818181818,0,0,0,0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,0.772727272727273,0.0606060606060606,1.51515151515152,1.51515151515152,1.51515151515152
"1994","NCT00989287","Inf.Disease","Phase 3","Sponsor",0.69,0.920547945205479,131,0,0,46301,0.661538461538462,37.5,0,0,0,0,0,0,0,0.215384615384615,0,0,0,0,0,0,0,0,0,0.261538461538462,0,0,0,0,0,0,0,0,0,0.584615384615385,0,0.0615384615384615,0,0.6,0,0,0,0,0,0,0,0,0,0,0.353846153846154,0,0,0.492307692307692,0.0461538461538462,0,0,0,0.953846153846154,0,0,0,0.0769230769230769,0,0,0.0153846153846154,0.138461538461538,0,0.169230769230769,0,0,0,0,0,0.969230769230769,0.0615384615384615,1.53846153846154,0,0
